po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO11788,SUP-002,Supplier B,AX-4312,19-08-2025,29-08-2025,347,308,10,39,WH-01
PO11789,SUP-003,Supplier C,AX-4312,29-09-2025,30-09-2025,382,346,1,36,WH-01
PO11790,SUP-002,Supplier B,ZX-9910,23-08-2024,29-08-2024,257,236,6,21,WH-01
PO11791,SUP-002,Supplier B,MN-5544,28-08-2025,06-09-2025,291,265,9,26,WH-01
PO11792,SUP-001,Supplier A,ZX-9910,21-04-2024,30-04-2024,385,352,9,33,WH-01
PO11793,SUP-001,Supplier A,CL-7781,03-11-2024,13-11-2024,138,137,10,1,WH-01
PO11794,SUP-003,Supplier C,BR-2208,17-10-2025,25-10-2025,122,111,8,11,WH-03
PO11795,SUP-003,Supplier C,AX-4312,21-07-2025,31-07-2025,250,241,10,9,WH-01
PO11796,SUP-002,Supplier B,CL-7781,30-01-2025,08-02-2025,275,256,9,19,WH-01
PO11797,SUP-003,Supplier C,MN-5544,27-12-2025,03-01-2026,109,108,7,1,WH-01
PO11798,SUP-002,Supplier B,CL-7781,11-12-2025,12-12-2025,173,138,1,35,WH-01
PO11799,SUP-002,Supplier B,AX-4312,26-11-2024,04-12-2024,208,195,8,13,WH-01
PO11800,SUP-001,Supplier A,BR-2208,18-08-2024,20-08-2024,334,320,2,14,WH-03
PO11801,SUP-001,Supplier A,CL-7781,09-08-2025,14-08-2025,205,186,5,19,WH-01
PO11802,SUP-002,Supplier B,CL-7781,21-04-2025,28-04-2025,329,309,7,20,WH-01
PO11803,SUP-003,Supplier C,BR-2208,28-12-2024,07-01-2025,159,146,10,13,WH-03
PO11804,SUP-003,Supplier C,CL-7781,13-07-2024,18-07-2024,195,172,5,23,WH-01
PO11805,SUP-002,Supplier B,MN-5544,16-07-2025,18-07-2025,177,166,2,11,WH-01
PO11806,SUP-003,Supplier C,ZX-9910,18-11-2024,24-11-2024,85,50,6,35,WH-01
PO11807,SUP-002,Supplier B,AX-4312,29-09-2025,05-10-2025,255,240,6,15,WH-01
PO11808,SUP-002,Supplier B,CL-7781,05-04-2024,09-04-2024,266,235,4,31,WH-01
PO11809,SUP-002,Supplier B,BR-2208,22-05-2024,23-05-2024,213,194,1,19,WH-03
PO11810,SUP-003,Supplier C,BR-2208,28-11-2025,30-11-2025,343,341,2,2,WH-03
PO11811,SUP-001,Supplier A,ZX-9910,25-10-2025,01-11-2025,172,157,7,15,WH-01
PO11812,SUP-001,Supplier A,ZX-9910,06-03-2025,17-03-2025,198,159,11,39,WH-01
PO11813,SUP-003,Supplier C,CL-7781,14-05-2025,17-05-2025,280,250,3,30,WH-01
PO11814,SUP-001,Supplier A,BR-2208,09-05-2024,15-05-2024,386,364,6,22,WH-03
PO11815,SUP-002,Supplier B,MN-5544,12-12-2025,19-12-2025,95,64,7,31,WH-01
PO11816,SUP-001,Supplier A,ZX-9910,06-05-2025,07-05-2025,218,185,1,33,WH-01
PO11817,SUP-003,Supplier C,AX-4312,14-07-2025,19-07-2025,158,132,5,26,WH-01
PO11818,SUP-003,Supplier C,BR-2208,10-12-2025,14-12-2025,392,353,4,39,WH-03
PO11819,SUP-002,Supplier B,ZX-9910,06-05-2024,17-05-2024,255,241,11,14,WH-01
PO11820,SUP-001,Supplier A,BR-2208,27-03-2025,07-04-2025,294,264,11,30,WH-03
PO11821,SUP-002,Supplier B,ZX-9910,23-12-2024,26-12-2024,322,295,3,27,WH-01
PO11822,SUP-002,Supplier B,BR-2208,30-12-2025,02-01-2026,159,137,3,22,WH-03
PO11823,SUP-002,Supplier B,AX-4312,23-09-2024,01-10-2024,300,281,8,19,WH-01
PO11824,SUP-002,Supplier B,BR-2208,03-08-2025,06-08-2025,182,174,3,8,WH-03
PO11825,SUP-002,Supplier B,AX-4312,17-12-2024,23-12-2024,144,123,6,21,WH-01
PO11826,SUP-003,Supplier C,CL-7781,28-05-2024,30-05-2024,374,348,2,26,WH-01
PO11827,SUP-003,Supplier C,ZX-9910,04-09-2025,13-09-2025,121,121,9,0,WH-01
PO11828,SUP-002,Supplier B,CL-7781,18-06-2025,22-06-2025,392,361,4,31,WH-01
PO11829,SUP-003,Supplier C,AX-4312,07-11-2024,18-11-2024,103,80,11,23,WH-01
PO11830,SUP-001,Supplier A,AX-4312,04-09-2024,15-09-2024,103,78,11,25,WH-01
PO11831,SUP-001,Supplier A,CL-7781,03-12-2024,06-12-2024,69,67,3,2,WH-01
PO11832,SUP-003,Supplier C,ZX-9910,08-03-2025,09-03-2025,107,107,1,0,WH-01
PO11833,SUP-001,Supplier A,BR-2208,05-01-2026,06-01-2026,243,215,1,28,WH-03
PO11834,SUP-002,Supplier B,CL-7781,29-07-2025,02-08-2025,375,368,4,7,WH-01
PO11835,SUP-002,Supplier B,ZX-9910,19-07-2025,22-07-2025,210,208,3,2,WH-01
PO11836,SUP-003,Supplier C,BR-2208,31-07-2024,03-08-2024,246,220,3,26,WH-03
PO11837,SUP-001,Supplier A,BR-2208,05-08-2024,09-08-2024,158,139,4,19,WH-03
PO11838,SUP-002,Supplier B,ZX-9910,21-11-2025,30-11-2025,216,213,9,3,WH-01
PO11839,SUP-001,Supplier A,BR-2208,14-02-2025,17-02-2025,324,287,3,37,WH-03
PO11840,SUP-003,Supplier C,CL-7781,09-02-2026,20-02-2026,222,210,11,12,WH-01
PO11841,SUP-002,Supplier B,BR-2208,22-05-2024,31-05-2024,135,108,9,27,WH-03
PO11842,SUP-002,Supplier B,MN-5544,07-04-2025,11-04-2025,160,139,4,21,WH-01
PO11843,SUP-003,Supplier C,MN-5544,05-11-2025,16-11-2025,260,253,11,7,WH-01
PO11844,SUP-002,Supplier B,BR-2208,11-10-2024,15-10-2024,249,224,4,25,WH-03
PO11845,SUP-003,Supplier C,BR-2208,23-02-2025,26-02-2025,75,53,3,22,WH-03
PO11846,SUP-001,Supplier A,ZX-9910,07-11-2024,18-11-2024,126,99,11,27,WH-01
PO11847,SUP-002,Supplier B,CL-7781,16-01-2025,25-01-2025,69,51,9,18,WH-01
PO11848,SUP-001,Supplier A,AX-4312,02-12-2024,09-12-2024,317,303,7,14,WH-01
PO11849,SUP-002,Supplier B,MN-5544,03-02-2025,10-02-2025,316,291,7,25,WH-01
PO11850,SUP-003,Supplier C,CL-7781,04-03-2025,14-03-2025,60,23,10,37,WH-01
PO11851,SUP-003,Supplier C,ZX-9910,27-09-2025,29-09-2025,324,319,2,5,WH-01
PO11852,SUP-002,Supplier B,BR-2208,04-11-2024,08-11-2024,279,252,4,27,WH-03
PO11853,SUP-002,Supplier B,AX-4312,09-10-2024,10-10-2024,281,274,1,7,WH-01
PO11854,SUP-003,Supplier C,BR-2208,21-01-2025,01-02-2025,101,95,11,6,WH-03
PO11855,SUP-002,Supplier B,AX-4312,05-05-2025,16-05-2025,366,363,11,3,WH-01
PO11856,SUP-002,Supplier B,MN-5544,18-01-2026,27-01-2026,203,166,9,37,WH-01
PO11857,SUP-002,Supplier B,CL-7781,08-04-2024,19-04-2024,100,64,11,36,WH-01
PO11858,SUP-003,Supplier C,CL-7781,07-07-2024,12-07-2024,137,122,5,15,WH-01
PO11859,SUP-001,Supplier A,AX-4312,02-03-2025,11-03-2025,318,294,9,24,WH-01
PO11860,SUP-003,Supplier C,ZX-9910,28-08-2025,03-09-2025,103,100,6,3,WH-01
PO11861,SUP-003,Supplier C,AX-4312,11-01-2025,22-01-2025,354,348,11,6,WH-01
PO11862,SUP-001,Supplier A,ZX-9910,06-08-2025,16-08-2025,60,33,10,27,WH-01
PO11863,SUP-003,Supplier C,ZX-9910,09-12-2024,15-12-2024,264,242,6,22,WH-01
PO11864,SUP-003,Supplier C,MN-5544,26-02-2026,28-02-2026,77,52,2,25,WH-01
PO11865,SUP-001,Supplier A,AX-4312,14-06-2025,23-06-2025,103,75,9,28,WH-01
PO11866,SUP-002,Supplier B,AX-4312,30-10-2024,02-11-2024,213,200,3,13,WH-01
PO11867,SUP-001,Supplier A,MN-5544,03-04-2025,06-04-2025,335,308,3,27,WH-01
PO11868,SUP-003,Supplier C,MN-5544,08-12-2024,09-12-2024,257,228,1,29,WH-01
PO11869,SUP-001,Supplier A,MN-5544,06-03-2024,10-03-2024,142,128,4,14,WH-01
PO11870,SUP-003,Supplier C,BR-2208,12-10-2025,20-10-2025,266,229,8,37,WH-03
PO11871,SUP-002,Supplier B,CL-7781,06-06-2025,16-06-2025,96,59,10,37,WH-01
PO11872,SUP-001,Supplier A,BR-2208,28-02-2025,07-03-2025,266,260,7,6,WH-03
PO11873,SUP-001,Supplier A,CL-7781,16-08-2025,22-08-2025,386,369,6,17,WH-01
PO11874,SUP-001,Supplier A,CL-7781,24-11-2025,25-11-2025,218,209,1,9,WH-01
PO11875,SUP-001,Supplier A,CL-7781,13-10-2024,23-10-2024,355,318,10,37,WH-01
PO11876,SUP-002,Supplier B,MN-5544,25-06-2025,06-07-2025,357,325,11,32,WH-01
PO11877,SUP-001,Supplier A,AX-4312,06-12-2025,07-12-2025,285,252,1,33,WH-01
PO11878,SUP-003,Supplier C,ZX-9910,26-11-2024,30-11-2024,181,156,4,25,WH-01
PO11879,SUP-003,Supplier C,CL-7781,11-05-2025,15-05-2025,50,44,4,6,WH-01
PO11880,SUP-001,Supplier A,MN-5544,17-11-2025,19-11-2025,238,204,2,34,WH-01
PO11881,SUP-002,Supplier B,BR-2208,16-05-2024,24-05-2024,302,279,8,23,WH-03
PO11882,SUP-003,Supplier C,MN-5544,10-11-2024,13-11-2024,341,315,3,26,WH-01
PO11883,SUP-002,Supplier B,BR-2208,24-09-2024,03-10-2024,195,168,9,27,WH-03
PO11884,SUP-003,Supplier C,MN-5544,27-01-2026,30-01-2026,96,66,3,30,WH-01
PO11885,SUP-003,Supplier C,BR-2208,28-08-2025,01-09-2025,66,28,4,38,WH-03
PO11886,SUP-002,Supplier B,BR-2208,14-03-2024,24-03-2024,88,85,10,3,WH-03
PO11887,SUP-002,Supplier B,CL-7781,29-03-2025,04-04-2025,252,251,6,1,WH-01
PO11888,SUP-003,Supplier C,ZX-9910,13-02-2026,17-02-2026,67,42,4,25,WH-01
PO11889,SUP-002,Supplier B,MN-5544,30-10-2025,04-11-2025,304,298,5,6,WH-01
PO11890,SUP-003,Supplier C,BR-2208,05-04-2024,06-04-2024,395,373,1,22,WH-03
PO11891,SUP-001,Supplier A,MN-5544,29-07-2024,08-08-2024,286,281,10,5,WH-01
PO11892,SUP-003,Supplier C,AX-4312,30-08-2024,05-09-2024,93,86,6,7,WH-01
PO11893,SUP-003,Supplier C,MN-5544,04-04-2025,12-04-2025,135,117,8,18,WH-01
PO11894,SUP-003,Supplier C,CL-7781,14-05-2024,19-05-2024,144,108,5,36,WH-01
PO11895,SUP-003,Supplier C,AX-4312,10-10-2025,19-10-2025,82,73,9,9,WH-01
PO11896,SUP-001,Supplier A,AX-4312,21-03-2024,26-03-2024,61,32,5,29,WH-01
PO11897,SUP-002,Supplier B,AX-4312,21-06-2025,02-07-2025,295,275,11,20,WH-01
PO11898,SUP-001,Supplier A,BR-2208,23-03-2025,30-03-2025,78,46,7,32,WH-03
PO11899,SUP-003,Supplier C,AX-4312,08-10-2024,19-10-2024,239,225,11,14,WH-01
PO11900,SUP-002,Supplier B,MN-5544,14-01-2026,16-01-2026,229,191,2,38,WH-01
PO11901,SUP-003,Supplier C,ZX-9910,05-12-2024,10-12-2024,221,204,5,17,WH-01
PO11902,SUP-001,Supplier A,CL-7781,25-01-2026,28-01-2026,184,167,3,17,WH-01
PO11903,SUP-002,Supplier B,ZX-9910,09-08-2025,15-08-2025,235,203,6,32,WH-01
PO11904,SUP-002,Supplier B,MN-5544,30-07-2025,10-08-2025,144,134,11,10,WH-01
PO11905,SUP-002,Supplier B,ZX-9910,28-08-2024,01-09-2024,259,256,4,3,WH-01
PO11906,SUP-002,Supplier B,CL-7781,09-05-2024,10-05-2024,147,119,1,28,WH-01
PO11907,SUP-001,Supplier A,AX-4312,19-07-2024,27-07-2024,71,70,8,1,WH-01
PO11908,SUP-003,Supplier C,AX-4312,07-04-2024,13-04-2024,74,54,6,20,WH-01
PO11909,SUP-001,Supplier A,CL-7781,03-12-2025,10-12-2025,300,285,7,15,WH-01
PO11910,SUP-002,Supplier B,BR-2208,21-07-2025,28-07-2025,273,246,7,27,WH-03
PO11911,SUP-002,Supplier B,MN-5544,13-06-2024,16-06-2024,168,160,3,8,WH-01
PO11912,SUP-002,Supplier B,BR-2208,09-02-2026,19-02-2026,199,168,10,31,WH-03
PO11913,SUP-001,Supplier A,AX-4312,21-01-2026,26-01-2026,264,260,5,4,WH-01
PO11914,SUP-002,Supplier B,BR-2208,13-12-2025,23-12-2025,102,71,10,31,WH-03
PO11915,SUP-001,Supplier A,BR-2208,27-06-2024,08-07-2024,379,341,11,38,WH-03
PO11916,SUP-003,Supplier C,BR-2208,24-01-2026,03-02-2026,320,314,10,6,WH-03
PO11917,SUP-001,Supplier A,AX-4312,03-04-2024,14-04-2024,388,379,11,9,WH-01
PO11918,SUP-001,Supplier A,MN-5544,15-11-2024,18-11-2024,55,44,3,11,WH-01
PO11919,SUP-003,Supplier C,BR-2208,06-12-2025,12-12-2025,126,98,6,28,WH-03
PO11920,SUP-003,Supplier C,MN-5544,15-09-2025,18-09-2025,116,109,3,7,WH-01
PO11921,SUP-001,Supplier A,CL-7781,20-09-2025,28-09-2025,171,152,8,19,WH-01
PO11922,SUP-002,Supplier B,BR-2208,24-09-2025,28-09-2025,228,208,4,20,WH-03
PO11923,SUP-001,Supplier A,BR-2208,22-03-2025,25-03-2025,94,87,3,7,WH-03
PO11924,SUP-002,Supplier B,ZX-9910,09-04-2025,16-04-2025,65,53,7,12,WH-01
PO11925,SUP-001,Supplier A,AX-4312,21-10-2025,24-10-2025,58,45,3,13,WH-01
PO11926,SUP-002,Supplier B,ZX-9910,20-10-2024,25-10-2024,376,362,5,14,WH-01
PO11927,SUP-002,Supplier B,AX-4312,24-07-2024,31-07-2024,151,118,7,33,WH-01
PO11928,SUP-003,Supplier C,MN-5544,03-05-2024,12-05-2024,327,304,9,23,WH-01
PO11929,SUP-001,Supplier A,MN-5544,18-03-2025,19-03-2025,50,41,1,9,WH-01
PO11930,SUP-002,Supplier B,BR-2208,15-12-2024,26-12-2024,257,250,11,7,WH-03
PO11931,SUP-001,Supplier A,MN-5544,13-12-2025,21-12-2025,355,344,8,11,WH-01
PO11932,SUP-002,Supplier B,BR-2208,04-08-2024,13-08-2024,237,212,9,25,WH-03
PO11933,SUP-002,Supplier B,MN-5544,19-02-2025,28-02-2025,328,323,9,5,WH-01
PO11934,SUP-002,Supplier B,MN-5544,15-07-2024,20-07-2024,74,57,5,17,WH-01
PO11935,SUP-001,Supplier A,MN-5544,02-07-2025,13-07-2025,383,356,11,27,WH-01
PO11936,SUP-002,Supplier B,CL-7781,30-05-2025,01-06-2025,364,337,2,27,WH-01
PO11937,SUP-003,Supplier C,ZX-9910,23-08-2025,26-08-2025,105,79,3,26,WH-01
PO11938,SUP-003,Supplier C,BR-2208,01-02-2025,10-02-2025,281,250,9,31,WH-03
PO11939,SUP-003,Supplier C,AX-4312,19-01-2025,23-01-2025,269,237,4,32,WH-01
PO11940,SUP-002,Supplier B,ZX-9910,31-10-2024,04-11-2024,351,318,4,33,WH-01
PO11941,SUP-001,Supplier A,AX-4312,10-01-2025,13-01-2025,55,40,3,15,WH-01
PO11942,SUP-003,Supplier C,ZX-9910,10-12-2025,18-12-2025,143,131,8,12,WH-02
PO11943,SUP-001,Supplier A,MN-5544,24-04-2024,29-04-2024,74,55,5,19,WH-02
PO11944,SUP-001,Supplier A,MN-5544,22-01-2025,28-01-2025,387,370,6,17,WH-02
PO11945,SUP-002,Supplier B,AX-4312,11-10-2025,13-10-2025,350,339,2,11,WH-02
PO11946,SUP-002,Supplier B,ZX-9910,17-09-2025,19-09-2025,160,150,2,10,WH-02
PO11947,SUP-003,Supplier C,AX-4312,03-09-2024,06-09-2024,84,46,3,38,WH-02
PO11948,SUP-001,Supplier A,BR-2208,05-09-2025,10-09-2025,75,62,5,13,WH-03
PO11949,SUP-001,Supplier A,AX-4312,02-08-2025,08-08-2025,94,71,6,23,WH-01
PO11950,SUP-003,Supplier C,ZX-9910,14-08-2024,23-08-2024,242,221,9,21,WH-01
PO11951,SUP-001,Supplier A,ZX-9910,25-10-2025,01-11-2025,324,307,7,17,WH-01
PO11952,SUP-001,Supplier A,ZX-9910,14-11-2025,21-11-2025,269,242,7,27,WH-01
PO11953,SUP-003,Supplier C,BR-2208,05-02-2026,16-02-2026,338,320,11,18,WH-03
PO11954,SUP-003,Supplier C,BR-2208,21-07-2024,01-08-2024,229,193,11,36,WH-03
PO11955,SUP-002,Supplier B,BR-2208,28-12-2025,07-01-2026,148,115,10,33,WH-03
PO11956,SUP-003,Supplier C,MN-5544,13-05-2025,16-05-2025,217,202,3,15,WH-01
PO11957,SUP-001,Supplier A,CL-7781,22-09-2024,28-09-2024,382,360,6,22,WH-01
PO11958,SUP-001,Supplier A,ZX-9910,18-05-2025,24-05-2025,199,184,6,15,WH-01
PO11959,SUP-003,Supplier C,BR-2208,25-07-2024,28-07-2024,222,215,3,7,WH-03
PO11960,SUP-001,Supplier A,BR-2208,13-06-2025,20-06-2025,263,243,7,20,WH-03
PO11961,SUP-001,Supplier A,BR-2208,05-04-2024,15-04-2024,281,261,10,20,WH-03
PO11962,SUP-003,Supplier C,BR-2208,29-07-2025,07-08-2025,114,109,9,5,WH-03
PO11963,SUP-002,Supplier B,ZX-9910,21-05-2025,28-05-2025,164,142,7,22,WH-01
PO11964,SUP-001,Supplier A,ZX-9910,18-07-2025,29-07-2025,207,195,11,12,WH-01
PO11965,SUP-001,Supplier A,AX-4312,02-04-2025,13-04-2025,195,173,11,22,WH-01
PO11966,SUP-001,Supplier A,AX-4312,24-03-2025,25-03-2025,362,324,1,38,WH-01
PO11967,SUP-003,Supplier C,MN-5544,01-02-2026,08-02-2026,396,379,7,17,WH-01
PO11968,SUP-001,Supplier A,MN-5544,15-08-2024,23-08-2024,352,313,8,39,WH-01
PO11969,SUP-002,Supplier B,MN-5544,28-05-2025,31-05-2025,219,213,3,6,WH-01
PO11970,SUP-003,Supplier C,AX-4312,19-08-2024,21-08-2024,389,363,2,26,WH-01
PO11971,SUP-003,Supplier C,AX-4312,14-02-2026,20-02-2026,396,388,6,8,WH-01
PO11972,SUP-002,Supplier B,BR-2208,15-10-2024,20-10-2024,158,128,5,30,WH-03
PO11973,SUP-003,Supplier C,MN-5544,25-08-2025,30-08-2025,139,100,5,39,WH-01
PO11974,SUP-003,Supplier C,CL-7781,17-03-2025,18-03-2025,392,373,1,19,WH-01
PO11975,SUP-003,Supplier C,BR-2208,01-09-2024,06-09-2024,295,268,5,27,WH-03
PO11976,SUP-003,Supplier C,MN-5544,11-10-2025,12-10-2025,77,76,1,1,WH-01
PO11977,SUP-003,Supplier C,ZX-9910,04-03-2025,13-03-2025,107,102,9,5,WH-01
PO11978,SUP-003,Supplier C,ZX-9910,25-02-2025,08-03-2025,298,261,11,37,WH-01
PO11979,SUP-002,Supplier B,MN-5544,29-10-2025,04-11-2025,124,111,6,13,WH-01
PO11980,SUP-003,Supplier C,BR-2208,03-03-2024,05-03-2024,217,215,2,2,WH-03
PO11981,SUP-001,Supplier A,ZX-9910,26-08-2025,02-09-2025,274,251,7,23,WH-01
PO11982,SUP-003,Supplier C,AX-4312,25-09-2024,28-09-2024,195,172,3,23,WH-01
PO11983,SUP-002,Supplier B,BR-2208,10-10-2024,13-10-2024,239,239,3,0,WH-03
PO11984,SUP-002,Supplier B,CL-7781,05-09-2024,09-09-2024,202,169,4,33,WH-01
PO11985,SUP-002,Supplier B,MN-5544,12-10-2025,21-10-2025,275,247,9,28,WH-01
PO11986,SUP-001,Supplier A,BR-2208,01-04-2024,04-04-2024,260,236,3,24,WH-03
PO11987,SUP-002,Supplier B,AX-4312,07-01-2026,13-01-2026,378,378,6,0,WH-01
PO11988,SUP-003,Supplier C,MN-5544,24-10-2024,03-11-2024,385,346,10,39,WH-01
PO11989,SUP-002,Supplier B,ZX-9910,31-03-2025,07-04-2025,83,59,7,24,WH-01
PO11990,SUP-002,Supplier B,ZX-9910,18-08-2024,24-08-2024,70,65,6,5,WH-01
PO11991,SUP-001,Supplier A,AX-4312,29-10-2025,07-11-2025,97,59,9,38,WH-01
PO11992,SUP-003,Supplier C,AX-4312,02-12-2025,12-12-2025,59,30,10,29,WH-01
PO11993,SUP-003,Supplier C,BR-2208,31-03-2025,09-04-2025,293,276,9,17,WH-03
PO11994,SUP-002,Supplier B,MN-5544,24-03-2024,01-04-2024,293,285,8,8,WH-01
PO11995,SUP-002,Supplier B,CL-7781,19-04-2024,23-04-2024,240,201,4,39,WH-01
PO11996,SUP-002,Supplier B,CL-7781,27-03-2025,05-04-2025,158,150,9,8,WH-01
PO11997,SUP-002,Supplier B,MN-5544,01-02-2025,11-02-2025,258,243,10,15,WH-01
PO11998,SUP-003,Supplier C,ZX-9910,03-01-2025,06-01-2025,357,353,3,4,WH-01
PO11999,SUP-002,Supplier B,AX-4312,30-08-2025,06-09-2025,310,291,7,19,WH-01
PO12000,SUP-002,Supplier B,CL-7781,02-11-2025,04-11-2025,160,159,2,1,WH-01
PO12001,SUP-001,Supplier A,AX-4312,15-08-2024,19-08-2024,158,149,4,9,WH-01
PO12002,SUP-001,Supplier A,ZX-9910,12-01-2025,21-01-2025,57,55,9,2,WH-01
PO12003,SUP-001,Supplier A,BR-2208,09-12-2024,18-12-2024,166,156,9,10,WH-03
PO12004,SUP-002,Supplier B,AX-4312,01-05-2024,04-05-2024,347,335,3,12,WH-01
PO12005,SUP-001,Supplier A,ZX-9910,30-03-2024,03-04-2024,190,179,4,11,WH-01
PO12006,SUP-001,Supplier A,ZX-9910,27-09-2024,02-10-2024,123,115,5,8,WH-01
PO12007,SUP-002,Supplier B,BR-2208,03-06-2025,07-06-2025,248,247,4,1,WH-03
PO12008,SUP-003,Supplier C,BR-2208,11-05-2024,17-05-2024,361,339,6,22,WH-03
PO12009,SUP-003,Supplier C,AX-4312,19-03-2024,26-03-2024,345,307,7,38,WH-01
PO12010,SUP-002,Supplier B,BR-2208,29-04-2024,04-05-2024,200,172,5,28,WH-03
PO12011,SUP-001,Supplier A,BR-2208,17-08-2024,27-08-2024,228,224,10,4,WH-03
PO12012,SUP-001,Supplier A,ZX-9910,18-01-2026,25-01-2026,272,248,7,24,WH-01
PO12013,SUP-003,Supplier C,MN-5544,19-04-2025,21-04-2025,325,309,2,16,WH-01
PO12014,SUP-001,Supplier A,MN-5544,01-01-2026,03-01-2026,202,190,2,12,WH-01
PO12015,SUP-003,Supplier C,AX-4312,15-11-2025,25-11-2025,269,264,10,5,WH-01
PO12016,SUP-003,Supplier C,ZX-9910,10-09-2025,13-09-2025,235,201,3,34,WH-01
PO12017,SUP-001,Supplier A,AX-4312,24-11-2025,26-11-2025,124,105,2,19,WH-01
PO12018,SUP-001,Supplier A,AX-4312,06-01-2025,11-01-2025,263,245,5,18,WH-01
PO12019,SUP-003,Supplier C,MN-5544,28-01-2026,05-02-2026,373,359,8,14,WH-01
PO12020,SUP-002,Supplier B,MN-5544,10-11-2024,19-11-2024,84,71,9,13,WH-01
PO12021,SUP-002,Supplier B,MN-5544,11-11-2024,12-11-2024,149,143,1,6,WH-01
PO12022,SUP-003,Supplier C,MN-5544,17-04-2024,20-04-2024,354,330,3,24,WH-01
PO12023,SUP-001,Supplier A,MN-5544,21-03-2024,27-03-2024,281,274,6,7,WH-01
PO12024,SUP-001,Supplier A,MN-5544,05-01-2025,07-01-2025,269,254,2,15,WH-01
PO12025,SUP-002,Supplier B,ZX-9910,23-06-2025,27-06-2025,132,116,4,16,WH-01
PO12026,SUP-001,Supplier A,CL-7781,09-11-2024,16-11-2024,204,195,7,9,WH-01
PO12027,SUP-003,Supplier C,BR-2208,18-04-2024,20-04-2024,85,61,2,24,WH-03
PO12028,SUP-003,Supplier C,AX-4312,24-08-2024,30-08-2024,264,259,6,5,WH-01
PO12029,SUP-003,Supplier C,AX-4312,26-08-2024,04-09-2024,386,363,9,23,WH-01
PO12030,SUP-003,Supplier C,CL-7781,07-07-2024,18-07-2024,75,42,11,33,WH-01
PO12031,SUP-003,Supplier C,BR-2208,06-09-2025,09-09-2025,124,87,3,37,WH-03
PO12032,SUP-002,Supplier B,BR-2208,29-03-2025,01-04-2025,139,119,3,20,WH-03
PO12033,SUP-002,Supplier B,BR-2208,23-04-2025,29-04-2025,233,195,6,38,WH-03
PO12034,SUP-003,Supplier C,BR-2208,14-06-2025,25-06-2025,377,358,11,19,WH-03
PO12035,SUP-002,Supplier B,MN-5544,15-12-2024,21-12-2024,108,102,6,6,WH-01
PO12036,SUP-003,Supplier C,ZX-9910,22-08-2024,31-08-2024,158,158,9,0,WH-01
PO12037,SUP-001,Supplier A,ZX-9910,18-04-2024,26-04-2024,361,358,8,3,WH-01
PO12038,SUP-001,Supplier A,BR-2208,08-07-2025,11-07-2025,295,256,3,39,WH-03
PO12039,SUP-001,Supplier A,CL-7781,19-05-2025,26-05-2025,332,332,7,0,WH-01
PO12040,SUP-002,Supplier B,BR-2208,22-11-2024,03-12-2024,279,273,11,6,WH-03
PO12041,SUP-001,Supplier A,MN-5544,14-10-2025,21-10-2025,90,80,7,10,WH-01
PO12042,SUP-001,Supplier A,BR-2208,16-06-2024,26-06-2024,227,192,10,35,WH-03
PO12043,SUP-002,Supplier B,MN-5544,14-07-2024,19-07-2024,236,220,5,16,WH-01
PO12044,SUP-003,Supplier C,AX-4312,10-09-2024,13-09-2024,97,66,3,31,WH-01
PO12045,SUP-003,Supplier C,CL-7781,22-05-2024,25-05-2024,224,190,3,34,WH-01
PO12046,SUP-003,Supplier C,AX-4312,16-07-2024,20-07-2024,319,289,4,30,WH-01
PO12047,SUP-001,Supplier A,AX-4312,01-02-2026,02-02-2026,73,51,1,22,WH-01
PO12048,SUP-003,Supplier C,ZX-9910,20-07-2024,22-07-2024,99,86,2,13,WH-01
PO12049,SUP-002,Supplier B,CL-7781,07-06-2025,09-06-2025,384,370,2,14,WH-01
PO12050,SUP-003,Supplier C,ZX-9910,04-10-2024,10-10-2024,76,62,6,14,WH-01
PO12051,SUP-003,Supplier C,BR-2208,09-02-2025,11-02-2025,341,334,2,7,WH-03
PO12052,SUP-001,Supplier A,MN-5544,23-12-2024,26-12-2024,239,227,3,12,WH-01
PO12053,SUP-003,Supplier C,CL-7781,09-11-2025,18-11-2025,238,207,9,31,WH-01
PO12054,SUP-001,Supplier A,CL-7781,15-06-2025,19-06-2025,290,278,4,12,WH-01
PO12055,SUP-002,Supplier B,CL-7781,01-12-2025,02-12-2025,83,69,1,14,WH-01
PO12056,SUP-002,Supplier B,MN-5544,12-02-2026,21-02-2026,398,365,9,33,WH-01
PO12057,SUP-001,Supplier A,CL-7781,29-10-2025,31-10-2025,241,217,2,24,WH-01
PO12058,SUP-001,Supplier A,MN-5544,05-02-2026,11-02-2026,63,56,6,7,WH-01
PO12059,SUP-002,Supplier B,BR-2208,29-01-2026,09-02-2026,359,358,11,1,WH-03
PO12060,SUP-003,Supplier C,MN-5544,21-03-2025,22-03-2025,138,109,1,29,WH-01
PO12061,SUP-003,Supplier C,ZX-9910,06-08-2025,10-08-2025,134,113,4,21,WH-01
PO12062,SUP-001,Supplier A,MN-5544,22-05-2025,25-05-2025,321,305,3,16,WH-01
PO12063,SUP-002,Supplier B,AX-4312,05-12-2025,15-12-2025,179,176,10,3,WH-01
PO12064,SUP-002,Supplier B,CL-7781,18-03-2025,23-03-2025,399,394,5,5,WH-01
