order_number,customer_id,customer_name,part_number,order_date,promise_date,shipped_date,qty_ordered,qty_shipped,backorder_qty,otif_flag,fill_rate,warehouse_id
SO21594,CUST-001,Customer X,MN-5544,19-03-2024,21-03-2024,21-03-2024,5,0,5,0,0,WH-01
SO21595,CUST-002,Customer Y,BR-2208,05-01-2026,07-01-2026,09-01-2026,15,13,2,0,0.8666666666666667,WH-03
SO21596,CUST-001,Customer X,BR-2208,24-09-2024,26-09-2024,26-09-2024,10,5,5,0,0.5,WH-03
SO21597,CUST-003,Customer Z,ZX-9910,11-02-2026,14-02-2026,16-02-2026,25,24,1,0,0.96,WH-01
SO21598,CUST-002,Customer Y,BR-2208,01-08-2024,03-08-2024,04-08-2024,30,23,7,0,0.7666666666666667,WH-03
SO21599,CUST-001,Customer X,BR-2208,02-03-2025,06-03-2025,06-03-2025,27,18,9,0,0.6666666666666666,WH-03
SO21600,CUST-003,Customer Z,ZX-9910,13-01-2026,15-01-2026,16-01-2026,32,32,0,0,1,WH-01
SO21601,CUST-002,Customer Y,CL-7781,15-11-2025,17-11-2025,19-11-2025,18,14,4,0,0.7777777777777778,WH-01
SO21602,CUST-001,Customer X,CL-7781,08-03-2025,11-03-2025,13-03-2025,38,30,8,0,0.7894736842105263,WH-01
SO21603,CUST-001,Customer X,BR-2208,08-01-2026,12-01-2026,13-01-2026,26,20,6,0,0.7692307692307693,WH-03
SO21604,CUST-002,Customer Y,MN-5544,09-04-2025,10-04-2025,09-04-2025,20,17,3,0,0.85,WH-01
SO21605,CUST-002,Customer Y,MN-5544,05-08-2024,08-08-2024,10-08-2024,23,19,4,0,0.8260869565217391,WH-01
SO21606,CUST-001,Customer X,ZX-9910,05-07-2025,08-07-2025,09-07-2025,33,32,1,0,0.9696969696969696,WH-01
SO21607,CUST-002,Customer Y,ZX-9910,14-05-2025,15-05-2025,17-05-2025,27,25,2,0,0.925925926,WH-01
SO21608,CUST-001,Customer X,BR-2208,27-10-2024,31-10-2024,31-10-2024,26,26,0,1,1,WH-03
SO21609,CUST-003,Customer Z,ZX-9910,13-09-2025,14-09-2025,15-09-2025,19,10,9,0,0.5263157894736842,WH-01
SO21610,CUST-002,Customer Y,BR-2208,20-04-2024,23-04-2024,22-04-2024,28,22,6,0,0.7857142857142857,WH-03
SO21611,CUST-003,Customer Z,MN-5544,10-11-2025,13-11-2025,15-11-2025,14,5,9,0,0.3571428571428571,WH-01
SO21612,CUST-003,Customer Z,AX-4312,02-06-2024,04-06-2024,06-06-2024,35,30,5,0,0.8571428571428571,WH-01
SO21613,CUST-001,Customer X,BR-2208,16-02-2025,20-02-2025,19-02-2025,13,11,2,0,0.8461538461538461,WH-03
SO21614,CUST-001,Customer X,ZX-9910,25-01-2026,28-01-2026,27-01-2026,30,23,7,0,0.7666666666666667,WH-01
SO21615,CUST-003,Customer Z,BR-2208,29-09-2025,03-10-2025,05-10-2025,23,14,9,0,0.6086956521739131,WH-03
SO21616,CUST-003,Customer Z,BR-2208,16-11-2025,18-11-2025,19-11-2025,13,4,9,0,0.3076923076923077,WH-03
SO21617,CUST-002,Customer Y,CL-7781,17-12-2024,19-12-2024,19-12-2024,8,4,4,0,0.5,WH-01
SO21618,CUST-003,Customer Z,CL-7781,06-06-2025,10-06-2025,09-06-2025,32,27,5,0,0.84375,WH-01
SO21619,CUST-001,Customer X,ZX-9910,19-06-2024,22-06-2024,24-06-2024,15,11,4,0,0.7333333333333333,WH-01
SO21620,CUST-003,Customer Z,ZX-9910,17-01-2025,19-01-2025,21-01-2025,22,19,3,0,0.8636363636363636,WH-01
SO21621,CUST-002,Customer Y,CL-7781,19-12-2025,23-12-2025,22-12-2025,9,9,0,1,1,WH-01
SO21622,CUST-001,Customer X,MN-5544,08-01-2025,10-01-2025,10-01-2025,9,4,5,0,0.4444444444444444,WH-01
SO21623,CUST-002,Customer Y,MN-5544,22-03-2025,25-03-2025,27-03-2025,29,24,5,0,0.8275862068965517,WH-01
SO21624,CUST-002,Customer Y,AX-4312,28-08-2025,29-08-2025,31-08-2025,24,23,1,0,0.9583333333333334,WH-01
SO21625,CUST-003,Customer Z,AX-4312,23-08-2025,25-08-2025,26-08-2025,27,27,0,0,1,WH-01
SO21626,CUST-002,Customer Y,CL-7781,13-06-2024,14-06-2024,16-06-2024,25,24,1,0,0.96,WH-01
SO21627,CUST-002,Customer Y,AX-4312,13-04-2024,17-04-2024,17-04-2024,35,33,2,0,0.9428571428571428,WH-01
SO21628,CUST-002,Customer Y,ZX-9910,13-11-2024,14-11-2024,13-11-2024,30,24,6,0,0.8,WH-01
SO21629,CUST-003,Customer Z,MN-5544,24-02-2026,26-02-2026,28-02-2026,12,6,6,0,0.5,WH-01
SO21630,CUST-002,Customer Y,ZX-9910,17-06-2024,19-06-2024,19-06-2024,12,10,2,0,0.8333333333333334,WH-01
SO21631,CUST-002,Customer Y,ZX-9910,21-11-2025,23-11-2025,22-11-2025,27,18,9,0,0.6666666666666666,WH-01
SO21632,CUST-002,Customer Y,MN-5544,02-07-2024,05-07-2024,04-07-2024,5,0,5,0,0,WH-01
SO21633,CUST-003,Customer Z,AX-4312,20-11-2025,21-11-2025,22-11-2025,7,5,2,0,0.7142857142857143,WH-01
SO21634,CUST-001,Customer X,BR-2208,04-03-2024,07-03-2024,06-03-2024,35,30,5,0,0.8571428571428571,WH-03
SO21635,CUST-003,Customer Z,BR-2208,01-04-2025,03-04-2025,05-04-2025,39,34,5,0,0.8717948717948718,WH-03
SO21636,CUST-002,Customer Y,CL-7781,05-04-2025,08-04-2025,08-04-2025,9,1,8,0,0.1111111111111111,WH-01
SO21637,CUST-001,Customer X,ZX-9910,07-10-2024,11-10-2024,13-10-2024,23,18,5,0,0.782608696,WH-01
SO21638,CUST-002,Customer Y,BR-2208,19-05-2024,22-05-2024,21-05-2024,25,20,5,0,0.8,WH-03
SO21639,CUST-001,Customer X,AX-4312,15-05-2024,17-05-2024,16-05-2024,15,7,8,0,0.4666666666666667,WH-01
SO21640,CUST-003,Customer Z,AX-4312,22-11-2024,23-11-2024,22-11-2024,11,7,4,0,0.6363636363636364,WH-01
SO21641,CUST-001,Customer X,AX-4312,20-01-2025,21-01-2025,20-01-2025,36,28,8,0,0.7777777777777778,WH-01
SO21642,CUST-001,Customer X,CL-7781,18-08-2025,22-08-2025,21-08-2025,34,32,2,0,0.9411764705882352,WH-01
SO21643,CUST-001,Customer X,CL-7781,10-12-2024,14-12-2024,13-12-2024,23,17,6,0,0.7391304347826086,WH-01
SO21644,CUST-002,Customer Y,MN-5544,07-09-2024,09-09-2024,10-09-2024,31,27,4,0,0.8709677419354839,WH-01
SO21645,CUST-001,Customer X,ZX-9910,02-11-2024,04-11-2024,06-11-2024,34,28,6,0,0.8235294117647058,WH-01
SO21646,CUST-001,Customer X,CL-7781,31-01-2026,03-02-2026,02-02-2026,20,14,6,0,0.7,WH-01
SO21647,CUST-003,Customer Z,AX-4312,24-03-2025,28-03-2025,29-03-2025,31,25,6,0,0.8064516129032258,WH-01
SO21648,CUST-003,Customer Z,BR-2208,04-06-2024,07-06-2024,08-06-2024,32,30,2,0,0.9375,WH-03
SO21649,CUST-002,Customer Y,ZX-9910,09-06-2025,12-06-2025,12-06-2025,24,19,5,0,0.7916666666666666,WH-02
SO21650,CUST-002,Customer Y,CL-7781,09-11-2025,10-11-2025,12-11-2025,36,27,9,0,0.75,WH-02
SO21651,CUST-001,Customer X,BR-2208,11-12-2024,13-12-2024,14-12-2024,24,23,1,0,0.9583333333333334,WH-02
SO21652,CUST-001,Customer X,ZX-9910,07-03-2024,09-03-2024,10-03-2024,26,24,2,0,0.9230769230769232,WH-01
SO21653,CUST-001,Customer X,MN-5544,17-12-2024,19-12-2024,18-12-2024,25,24,1,0,0.96,WH-01
SO21654,CUST-001,Customer X,ZX-9910,27-06-2025,01-07-2025,30-06-2025,22,16,6,0,0.7272727272727273,WH-01
SO21655,CUST-003,Customer Z,CL-7781,25-03-2024,26-03-2024,28-03-2024,13,13,0,0,1,WH-01
SO21656,CUST-001,Customer X,ZX-9910,06-08-2025,09-08-2025,08-08-2025,5,4,1,0,0.8,WH-01
SO21657,CUST-001,Customer X,ZX-9910,30-03-2025,03-04-2025,03-04-2025,36,33,3,0,0.9166666666666666,WH-01
SO21658,CUST-002,Customer Y,BR-2208,01-06-2025,03-06-2025,05-06-2025,18,15,3,0,0.8333333333333334,WH-03
SO21659,CUST-002,Customer Y,MN-5544,28-01-2025,29-01-2025,29-01-2025,12,8,4,0,0.6666666666666666,WH-01
SO21660,CUST-001,Customer X,MN-5544,12-04-2024,15-04-2024,17-04-2024,12,8,4,0,0.6666666666666666,WH-01
SO21661,CUST-001,Customer X,MN-5544,06-10-2024,10-10-2024,12-10-2024,31,24,7,0,0.7741935483870968,WH-01
SO21662,CUST-003,Customer Z,CL-7781,06-05-2025,07-05-2025,07-05-2025,39,39,0,1,1,WH-01
SO21663,CUST-001,Customer X,CL-7781,28-01-2025,01-02-2025,02-02-2025,31,31,0,0,1,WH-01
SO21664,CUST-002,Customer Y,BR-2208,11-10-2024,15-10-2024,15-10-2024,35,31,4,0,0.8857142857142857,WH-03
SO21665,CUST-001,Customer X,ZX-9910,26-01-2026,27-01-2026,26-01-2026,38,37,1,0,0.9736842105263158,WH-01
SO21666,CUST-001,Customer X,CL-7781,14-03-2024,17-03-2024,18-03-2024,7,7,0,0,1,WH-01
SO21667,CUST-003,Customer Z,CL-7781,03-12-2024,05-12-2024,05-12-2024,39,39,0,1,1,WH-01
SO21668,CUST-002,Customer Y,MN-5544,01-07-2024,03-07-2024,05-07-2024,33,30,3,0,0.9090909090909092,WH-01
SO21669,CUST-003,Customer Z,MN-5544,06-03-2024,07-03-2024,06-03-2024,21,20,1,0,0.9523809523809524,WH-01
SO21670,CUST-002,Customer Y,CL-7781,18-12-2025,20-12-2025,22-12-2025,38,37,1,0,0.9736842105263158,WH-01
SO21671,CUST-002,Customer Y,BR-2208,26-05-2025,29-05-2025,30-05-2025,31,22,9,0,0.7096774193548387,WH-03
SO21672,CUST-002,Customer Y,CL-7781,25-12-2025,27-12-2025,29-12-2025,16,11,5,0,0.6875,WH-01
SO21673,CUST-003,Customer Z,CL-7781,15-11-2025,19-11-2025,21-11-2025,15,12,3,0,0.8,WH-01
SO21674,CUST-003,Customer Z,BR-2208,15-06-2024,18-06-2024,17-06-2024,31,29,2,0,0.935483871,WH-03
SO21675,CUST-003,Customer Z,AX-4312,31-12-2025,04-01-2026,04-01-2026,13,9,4,0,0.6923076923076923,WH-01
SO21676,CUST-001,Customer X,AX-4312,09-07-2024,10-07-2024,10-07-2024,5,0,5,0,0,WH-01
SO21677,CUST-002,Customer Y,CL-7781,05-12-2024,06-12-2024,08-12-2024,19,17,2,0,0.8947368421052632,WH-01
SO21678,CUST-002,Customer Y,AX-4312,05-07-2025,08-07-2025,10-07-2025,27,21,6,0,0.7777777777777778,WH-01
SO21679,CUST-003,Customer Z,MN-5544,19-04-2024,22-04-2024,24-04-2024,34,25,9,0,0.7352941176470589,WH-01
SO21680,CUST-001,Customer X,AX-4312,29-05-2025,01-06-2025,01-06-2025,22,19,3,0,0.8636363636363636,WH-01
SO21681,CUST-003,Customer Z,BR-2208,10-01-2025,13-01-2025,14-01-2025,26,24,2,0,0.9230769230769232,WH-03
SO21682,CUST-002,Customer Y,BR-2208,11-09-2025,14-09-2025,15-09-2025,37,37,0,0,1,WH-03
SO21683,CUST-001,Customer X,AX-4312,30-04-2025,01-05-2025,30-04-2025,30,23,7,0,0.7666666666666667,WH-01
SO21684,CUST-002,Customer Y,BR-2208,23-03-2025,25-03-2025,27-03-2025,14,5,9,0,0.3571428571428571,WH-03
SO21685,CUST-001,Customer X,CL-7781,20-09-2025,21-09-2025,21-09-2025,32,29,3,0,0.90625,WH-01
SO21686,CUST-002,Customer Y,MN-5544,10-10-2025,11-10-2025,11-10-2025,39,36,3,0,0.9230769230769232,WH-01
SO21687,CUST-001,Customer X,BR-2208,04-08-2024,06-08-2024,08-08-2024,6,5,1,0,0.8333333333333334,WH-03
SO21688,CUST-003,Customer Z,MN-5544,09-02-2025,12-02-2025,11-02-2025,14,13,1,0,0.9285714285714286,WH-01
SO21689,CUST-001,Customer X,AX-4312,09-04-2025,11-04-2025,12-04-2025,5,0,5,0,0,WH-01
SO21690,CUST-001,Customer X,AX-4312,30-08-2025,31-08-2025,02-09-2025,29,26,3,0,0.896551724,WH-01
SO21691,CUST-002,Customer Y,CL-7781,02-01-2025,04-01-2025,05-01-2025,35,34,1,0,0.9714285714285714,WH-01
SO21692,CUST-002,Customer Y,ZX-9910,09-01-2026,12-01-2026,11-01-2026,16,7,9,0,0.4375,WH-01
SO21693,CUST-002,Customer Y,MN-5544,16-06-2024,19-06-2024,18-06-2024,26,20,6,0,0.7692307692307693,WH-01
SO21694,CUST-001,Customer X,CL-7781,24-06-2025,28-06-2025,29-06-2025,19,10,9,0,0.5263157894736842,WH-01
SO21695,CUST-001,Customer X,AX-4312,20-01-2026,23-01-2026,24-01-2026,24,17,7,0,0.7083333333333334,WH-01
SO21696,CUST-002,Customer Y,MN-5544,20-07-2025,21-07-2025,22-07-2025,12,11,1,0,0.9166666666666666,WH-01
SO21697,CUST-001,Customer X,ZX-9910,16-04-2025,17-04-2025,17-04-2025,31,28,3,0,0.9032258064516128,WH-02
SO21698,CUST-003,Customer Z,AX-4312,05-05-2025,08-05-2025,07-05-2025,9,3,6,0,0.3333333333333333,WH-02
SO21699,CUST-002,Customer Y,AX-4312,25-10-2024,27-10-2024,26-10-2024,11,3,8,0,0.2727272727272727,WH-02
SO21700,CUST-002,Customer Y,CL-7781,04-07-2025,08-07-2025,08-07-2025,30,27,3,0,0.9,WH-02
SO21701,CUST-002,Customer Y,ZX-9910,30-01-2025,01-02-2025,03-02-2025,18,10,8,0,0.5555555555555556,WH-01
SO21702,CUST-003,Customer Z,CL-7781,11-11-2024,12-11-2024,11-11-2024,28,22,6,0,0.7857142857142857,WH-01
SO21703,CUST-003,Customer Z,CL-7781,21-06-2025,22-06-2025,23-06-2025,39,30,9,0,0.7692307692307693,WH-01
SO21704,CUST-003,Customer Z,ZX-9910,20-05-2024,24-05-2024,23-05-2024,7,3,4,0,0.4285714285714285,WH-01
SO21705,CUST-003,Customer Z,MN-5544,27-09-2025,29-09-2025,28-09-2025,10,9,1,0,0.9,WH-01
SO21706,CUST-002,Customer Y,AX-4312,28-07-2024,29-07-2024,30-07-2024,37,34,3,0,0.918918919,WH-01
SO21707,CUST-001,Customer X,MN-5544,25-03-2025,28-03-2025,30-03-2025,33,29,4,0,0.8787878787878788,WH-01
SO21708,CUST-002,Customer Y,AX-4312,22-02-2025,24-02-2025,26-02-2025,24,16,8,0,0.6666666666666666,WH-01
SO21709,CUST-003,Customer Z,CL-7781,28-06-2025,01-07-2025,30-06-2025,22,22,0,1,1,WH-01
SO21710,CUST-001,Customer X,ZX-9910,15-03-2024,16-03-2024,15-03-2024,19,18,1,0,0.9473684210526316,WH-01
SO21711,CUST-002,Customer Y,BR-2208,07-06-2024,11-06-2024,13-06-2024,31,26,5,0,0.8387096774193549,WH-03
SO21712,CUST-002,Customer Y,MN-5544,17-08-2024,20-08-2024,19-08-2024,38,32,6,0,0.8421052631578947,WH-01
SO21713,CUST-002,Customer Y,ZX-9910,23-12-2024,26-12-2024,25-12-2024,28,21,7,0,0.75,WH-01
SO21714,CUST-002,Customer Y,AX-4312,06-09-2025,09-09-2025,08-09-2025,11,3,8,0,0.2727272727272727,WH-01
SO21715,CUST-001,Customer X,MN-5544,22-09-2025,26-09-2025,27-09-2025,19,18,1,0,0.9473684210526316,WH-01
SO21716,CUST-003,Customer Z,BR-2208,06-09-2025,07-09-2025,07-09-2025,36,30,6,0,0.8333333333333334,WH-03
SO21717,CUST-001,Customer X,BR-2208,12-12-2025,15-12-2025,14-12-2025,18,15,3,0,0.8333333333333334,WH-03
SO21718,CUST-001,Customer X,CL-7781,31-07-2025,04-08-2025,06-08-2025,32,31,1,0,0.96875,WH-01
SO21719,CUST-002,Customer Y,BR-2208,15-10-2024,16-10-2024,17-10-2024,37,34,3,0,0.918918919,WH-03
SO21720,CUST-002,Customer Y,MN-5544,22-07-2024,25-07-2024,27-07-2024,29,21,8,0,0.7241379310344828,WH-01
SO21721,CUST-001,Customer X,ZX-9910,01-07-2025,05-07-2025,05-07-2025,35,35,0,1,1,WH-01
SO21722,CUST-001,Customer X,MN-5544,10-11-2024,11-11-2024,12-11-2024,17,11,6,0,0.6470588235294118,WH-01
SO21723,CUST-003,Customer Z,ZX-9910,20-02-2025,22-02-2025,24-02-2025,10,1,9,0,0.1,WH-01
SO21724,CUST-003,Customer Z,BR-2208,19-05-2025,23-05-2025,24-05-2025,32,24,8,0,0.75,WH-03
SO21725,CUST-001,Customer X,MN-5544,31-12-2024,03-01-2025,05-01-2025,17,8,9,0,0.4705882352941176,WH-01
SO21726,CUST-002,Customer Y,CL-7781,10-04-2024,14-04-2024,16-04-2024,21,15,6,0,0.7142857142857143,WH-01
SO21727,CUST-003,Customer Z,AX-4312,29-03-2024,02-04-2024,02-04-2024,17,17,0,1,1,WH-01
SO21728,CUST-003,Customer Z,CL-7781,28-06-2024,01-07-2024,03-07-2024,32,28,4,0,0.875,WH-01
SO21729,CUST-003,Customer Z,BR-2208,25-06-2024,28-06-2024,30-06-2024,35,32,3,0,0.9142857142857144,WH-03
SO21730,CUST-002,Customer Y,ZX-9910,01-03-2024,04-03-2024,04-03-2024,31,22,9,0,0.7096774193548387,WH-01
SO21731,CUST-003,Customer Z,AX-4312,01-11-2024,03-11-2024,02-11-2024,24,15,9,0,0.625,WH-01
SO21732,CUST-003,Customer Z,BR-2208,23-11-2025,24-11-2025,23-11-2025,27,19,8,0,0.7037037037037037,WH-03
SO21733,CUST-002,Customer Y,CL-7781,03-04-2024,05-04-2024,04-04-2024,14,6,8,0,0.4285714285714285,WH-01
SO21734,CUST-001,Customer X,AX-4312,04-10-2024,08-10-2024,08-10-2024,37,36,1,0,0.972972973,WH-01
SO21735,CUST-001,Customer X,MN-5544,01-09-2025,03-09-2025,03-09-2025,25,25,0,1,1,WH-01
SO21736,CUST-002,Customer Y,AX-4312,18-07-2024,19-07-2024,20-07-2024,19,16,3,0,0.8421052631578947,WH-01
SO21737,CUST-003,Customer Z,AX-4312,25-03-2025,28-03-2025,28-03-2025,26,17,9,0,0.6538461538461539,WH-01
SO21738,CUST-002,Customer Y,CL-7781,07-04-2025,09-04-2025,09-04-2025,37,28,9,0,0.7567567567567568,WH-01
SO21739,CUST-003,Customer Z,CL-7781,23-05-2025,24-05-2025,25-05-2025,27,21,6,0,0.7777777777777778,WH-01
SO21740,CUST-003,Customer Z,AX-4312,27-11-2024,29-11-2024,29-11-2024,33,30,3,0,0.9090909090909092,WH-01
SO21741,CUST-001,Customer X,BR-2208,01-04-2025,03-04-2025,05-04-2025,7,1,6,0,0.1428571428571428,WH-03
SO21742,CUST-001,Customer X,BR-2208,29-08-2025,01-09-2025,03-09-2025,33,27,6,0,0.8181818181818182,WH-03
SO21743,CUST-003,Customer Z,CL-7781,23-09-2025,24-09-2025,23-09-2025,27,26,1,0,0.9629629629629628,WH-01
SO21744,CUST-001,Customer X,BR-2208,04-12-2025,06-12-2025,05-12-2025,22,13,9,0,0.5909090909090909,WH-03
SO21745,CUST-002,Customer Y,MN-5544,04-09-2025,06-09-2025,08-09-2025,19,19,0,0,1,WH-01
SO21746,CUST-001,Customer X,ZX-9910,20-04-2024,21-04-2024,23-04-2024,14,11,3,0,0.7857142857142857,WH-01
SO21747,CUST-001,Customer X,BR-2208,10-02-2025,12-02-2025,14-02-2025,38,36,2,0,0.9473684210526316,WH-03
SO21748,CUST-001,Customer X,MN-5544,29-12-2024,31-12-2024,31-12-2024,8,7,1,0,0.875,WH-01
SO21749,CUST-001,Customer X,BR-2208,05-12-2025,08-12-2025,10-12-2025,28,21,7,0,0.75,WH-03
SO21750,CUST-001,Customer X,AX-4312,12-02-2026,15-02-2026,15-02-2026,29,26,3,0,0.896551724,WH-02
SO21751,CUST-001,Customer X,CL-7781,16-03-2024,19-03-2024,19-03-2024,16,16,0,1,1,WH-01
SO21752,CUST-002,Customer Y,ZX-9910,13-07-2025,17-07-2025,17-07-2025,29,25,4,0,0.8620689655172413,WH-01
SO21753,CUST-001,Customer X,MN-5544,25-04-2025,28-04-2025,30-04-2025,10,1,9,0,0.1,WH-01
SO21754,CUST-002,Customer Y,CL-7781,03-12-2024,04-12-2024,05-12-2024,13,10,3,0,0.7692307692307693,WH-01
SO21755,CUST-003,Customer Z,BR-2208,25-07-2024,27-07-2024,29-07-2024,13,9,4,0,0.6923076923076923,WH-03
SO21756,CUST-003,Customer Z,ZX-9910,27-05-2025,29-05-2025,30-05-2025,24,17,7,0,0.7083333333333334,WH-01
SO21757,CUST-001,Customer X,ZX-9910,15-01-2025,19-01-2025,20-01-2025,25,17,8,0,0.68,WH-01
SO21758,CUST-001,Customer X,CL-7781,12-04-2024,13-04-2024,14-04-2024,33,24,9,0,0.7272727272727273,WH-01
SO21759,CUST-002,Customer Y,AX-4312,23-02-2025,26-02-2025,26-02-2025,10,7,3,0,0.7,WH-01
SO21760,CUST-003,Customer Z,MN-5544,02-10-2025,05-10-2025,04-10-2025,7,7,0,1,1,WH-01
SO21761,CUST-002,Customer Y,CL-7781,15-11-2024,19-11-2024,20-11-2024,19,15,4,0,0.7894736842105263,WH-01
SO21762,CUST-003,Customer Z,AX-4312,29-07-2024,31-07-2024,31-07-2024,35,29,6,0,0.8285714285714286,WH-01
SO21763,CUST-002,Customer Y,BR-2208,12-11-2025,13-11-2025,15-11-2025,23,17,6,0,0.7391304347826086,WH-03
SO21764,CUST-003,Customer Z,ZX-9910,25-02-2025,01-03-2025,02-03-2025,34,32,2,0,0.9411764705882352,WH-01
SO21765,CUST-002,Customer Y,ZX-9910,20-07-2024,22-07-2024,21-07-2024,33,32,1,0,0.9696969696969696,WH-01
SO21766,CUST-002,Customer Y,BR-2208,20-11-2024,22-11-2024,24-11-2024,18,16,2,0,0.8888888888888888,WH-03
SO21767,CUST-001,Customer X,BR-2208,12-10-2025,16-10-2025,16-10-2025,34,25,9,0,0.7352941176470589,WH-03
SO21768,CUST-001,Customer X,MN-5544,12-05-2025,15-05-2025,16-05-2025,35,31,4,0,0.8857142857142857,WH-01
SO21769,CUST-002,Customer Y,AX-4312,15-11-2025,18-11-2025,18-11-2025,18,15,3,0,0.8333333333333334,WH-01
SO21770,CUST-001,Customer X,BR-2208,02-09-2024,05-09-2024,07-09-2024,33,29,4,0,0.8787878787878788,WH-03
SO21771,CUST-002,Customer Y,ZX-9910,08-07-2025,09-07-2025,09-07-2025,12,12,0,1,1,WH-01
SO21772,CUST-002,Customer Y,BR-2208,03-07-2024,04-07-2024,06-07-2024,8,7,1,0,0.875,WH-03
SO21773,CUST-001,Customer X,MN-5544,28-04-2025,30-04-2025,29-04-2025,34,29,5,0,0.8529411764705882,WH-01
SO21774,CUST-001,Customer X,BR-2208,26-06-2025,29-06-2025,28-06-2025,20,13,7,0,0.65,WH-03
SO21775,CUST-003,Customer Z,ZX-9910,24-11-2025,25-11-2025,26-11-2025,38,35,3,0,0.9210526315789472,WH-01
SO21776,CUST-001,Customer X,ZX-9910,15-09-2024,18-09-2024,17-09-2024,9,7,2,0,0.7777777777777778,WH-01
SO21777,CUST-003,Customer Z,MN-5544,22-08-2024,24-08-2024,25-08-2024,7,3,4,0,0.4285714285714285,WH-01
SO21778,CUST-001,Customer X,CL-7781,10-11-2025,13-11-2025,13-11-2025,32,23,9,0,0.71875,WH-01
SO21779,CUST-003,Customer Z,MN-5544,09-04-2024,10-04-2024,10-04-2024,29,27,2,0,0.9310344827586208,WH-01
SO21780,CUST-003,Customer Z,CL-7781,18-10-2024,20-10-2024,22-10-2024,34,33,1,0,0.9705882352941176,WH-01
SO21781,CUST-003,Customer Z,ZX-9910,27-05-2025,31-05-2025,01-06-2025,27,20,7,0,0.7407407407407407,WH-01
SO21782,CUST-002,Customer Y,BR-2208,09-09-2025,10-09-2025,11-09-2025,29,26,3,0,0.896551724,WH-03
SO21783,CUST-001,Customer X,AX-4312,29-08-2025,02-09-2025,03-09-2025,17,8,9,0,0.4705882352941176,WH-01
SO21784,CUST-003,Customer Z,MN-5544,11-02-2026,14-02-2026,14-02-2026,36,36,0,1,1,WH-01
SO21785,CUST-002,Customer Y,CL-7781,26-07-2024,30-07-2024,01-08-2024,20,19,1,0,0.95,WH-01
SO21786,CUST-001,Customer X,MN-5544,24-07-2024,28-07-2024,28-07-2024,20,14,6,0,0.7,WH-01
SO21787,CUST-002,Customer Y,MN-5544,09-03-2025,13-03-2025,14-03-2025,10,10,0,0,1,WH-01
SO21788,CUST-002,Customer Y,CL-7781,15-03-2024,17-03-2024,16-03-2024,16,8,8,0,0.5,WH-01
SO21789,CUST-002,Customer Y,ZX-9910,04-10-2025,06-10-2025,08-10-2025,21,21,0,0,1,WH-01
SO21790,CUST-003,Customer Z,AX-4312,18-06-2025,22-06-2025,24-06-2025,28,19,9,0,0.6785714285714286,WH-02
SO21791,CUST-002,Customer Y,AX-4312,16-11-2024,19-11-2024,20-11-2024,14,11,3,0,0.7857142857142857,WH-01
SO21792,CUST-002,Customer Y,ZX-9910,06-02-2026,07-02-2026,09-02-2026,14,12,2,0,0.8571428571428571,WH-01
SO21793,CUST-002,Customer Y,CL-7781,03-10-2024,05-10-2024,04-10-2024,19,18,1,0,0.9473684210526316,WH-01
SO21794,CUST-003,Customer Z,ZX-9910,16-02-2026,17-02-2026,19-02-2026,33,33,0,0,1,WH-01
SO21795,CUST-002,Customer Y,CL-7781,17-07-2025,19-07-2025,20-07-2025,19,15,4,0,0.7894736842105263,WH-01
SO21796,CUST-001,Customer X,BR-2208,03-04-2024,07-04-2024,08-04-2024,30,25,5,0,0.8333333333333334,WH-03
SO21797,CUST-003,Customer Z,AX-4312,31-07-2025,03-08-2025,05-08-2025,21,19,2,0,0.9047619047619048,WH-01
SO21798,CUST-001,Customer X,CL-7781,10-02-2026,13-02-2026,12-02-2026,18,18,0,1,1,WH-01
SO21799,CUST-003,Customer Z,AX-4312,24-10-2025,25-10-2025,24-10-2025,31,31,0,1,1,WH-01
SO21800,CUST-003,Customer Z,CL-7781,30-01-2025,31-01-2025,30-01-2025,38,33,5,0,0.868421053,WH-01
SO21801,CUST-001,Customer X,AX-4312,03-03-2024,06-03-2024,07-03-2024,21,19,2,0,0.9047619047619048,WH-01
SO21802,CUST-001,Customer X,MN-5544,18-02-2026,20-02-2026,22-02-2026,29,28,1,0,0.9655172413793104,WH-01
SO21803,CUST-001,Customer X,MN-5544,11-08-2025,13-08-2025,13-08-2025,35,27,8,0,0.7714285714285715,WH-01
SO21804,CUST-003,Customer Z,CL-7781,28-12-2024,30-12-2024,01-01-2025,25,17,8,0,0.68,WH-01
SO21805,CUST-002,Customer Y,AX-4312,24-07-2025,26-07-2025,26-07-2025,29,21,8,0,0.7241379310344828,WH-01
SO21806,CUST-003,Customer Z,AX-4312,25-12-2024,28-12-2024,28-12-2024,30,22,8,0,0.7333333333333333,WH-01
SO21807,CUST-003,Customer Z,AX-4312,24-08-2025,25-08-2025,27-08-2025,16,9,7,0,0.5625,WH-01
SO21808,CUST-002,Customer Y,ZX-9910,07-05-2024,09-05-2024,11-05-2024,13,7,6,0,0.5384615384615384,WH-01
SO21809,CUST-001,Customer X,MN-5544,14-04-2025,17-04-2025,16-04-2025,35,33,2,0,0.9428571428571428,WH-01
SO21810,CUST-002,Customer Y,ZX-9910,24-07-2025,28-07-2025,29-07-2025,31,27,4,0,0.8709677419354839,WH-01
