po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO11632,SUP-003,Supplier C,CL-7781,2025-02-01T00:00:00Z,2025-02-08T00:00:00Z,237,219,7,18,WH-01
PO11633,SUP-002,Supplier B,BR-2208,2025-11-08T00:00:00Z,2025-11-18T00:00:00Z,301,267,10,34,WH-03
PO11634,SUP-003,Supplier C,AX-4312,2024-06-28T00:00:00Z,2024-07-06T00:00:00Z,233,206,8,27,WH-01
PO11635,SUP-003,Supplier C,ZX-9910,2025-11-03T00:00:00Z,2025-11-04T00:00:00Z,259,220,1,39,WH-01
PO11636,SUP-002,Supplier B,AX-4312,2025-06-14T00:00:00Z,2025-06-15T00:00:00Z,257,254,1,3,WH-01
PO11637,SUP-001,Supplier A,ZX-9910,2026-02-20T00:00:00Z,2026-02-26T00:00:00Z,186,171,6,15,WH-01
PO11638,SUP-003,Supplier C,AX-4312,2025-11-18T00:00:00Z,2025-11-26T00:00:00Z,125,95,8,30,WH-01
PO11639,SUP-003,Supplier C,MN-5544,2024-09-16T00:00:00Z,2024-09-24T00:00:00Z,191,167,8,24,WH-01
PO11640,SUP-002,Supplier B,MN-5544,2024-07-26T00:00:00Z,2024-07-28T00:00:00Z,116,93,2,23,WH-01
PO11641,SUP-003,Supplier C,BR-2208,2025-04-17T00:00:00Z,2025-04-23T00:00:00Z,122,97,6,25,WH-03
PO11642,SUP-001,Supplier A,MN-5544,2025-04-19T00:00:00Z,2025-04-23T00:00:00Z,59,41,4,18,WH-01
PO11643,SUP-001,Supplier A,ZX-9910,2024-05-08T00:00:00Z,2024-05-11T00:00:00Z,201,197,3,4,WH-01
PO11644,SUP-003,Supplier C,ZX-9910,2024-09-29T00:00:00Z,2024-10-02T00:00:00Z,332,317,3,15,WH-01
PO11645,SUP-002,Supplier B,AX-4312,2025-01-14T00:00:00Z,2025-01-15T00:00:00Z,320,286,1,34,WH-01
PO11646,SUP-003,Supplier C,BR-2208,2024-04-24T00:00:00Z,2024-05-03T00:00:00Z,230,205,9,25,WH-03
PO11647,SUP-001,Supplier A,ZX-9910,2024-05-16T00:00:00Z,2024-05-18T00:00:00Z,389,378,2,11,WH-01
PO11648,SUP-001,Supplier A,CL-7781,2025-02-19T00:00:00Z,2025-02-26T00:00:00Z,181,159,7,22,WH-01
PO11649,SUP-003,Supplier C,BR-2208,2025-06-08T00:00:00Z,2025-06-15T00:00:00Z,178,154,7,24,WH-03
PO11650,SUP-001,Supplier A,ZX-9910,2025-04-09T00:00:00Z,2025-04-11T00:00:00Z,207,205,2,2,WH-01
PO11651,SUP-001,Supplier A,BR-2208,2024-03-26T00:00:00Z,2024-04-05T00:00:00Z,198,174,10,24,WH-03
PO11652,SUP-001,Supplier A,MN-5544,2024-09-26T00:00:00Z,2024-09-30T00:00:00Z,165,144,4,21,WH-01
PO11653,SUP-002,Supplier B,MN-5544,2026-01-22T00:00:00Z,2026-01-27T00:00:00Z,343,329,5,14,WH-01
PO11654,SUP-002,Supplier B,AX-4312,2024-08-18T00:00:00Z,2024-08-28T00:00:00Z,299,285,10,14,WH-01
PO11655,SUP-002,Supplier B,MN-5544,2024-11-27T00:00:00Z,2024-12-06T00:00:00Z,326,303,9,23,WH-01
PO11656,SUP-001,Supplier A,CL-7781,2024-08-22T00:00:00Z,2024-08-31T00:00:00Z,119,97,9,22,WH-01
PO11657,SUP-002,Supplier B,BR-2208,2025-07-03T00:00:00Z,2025-07-07T00:00:00Z,140,123,4,17,WH-03
PO11658,SUP-001,Supplier A,AX-4312,2025-09-18T00:00:00Z,2025-09-23T00:00:00Z,276,255,5,21,WH-01
PO11659,SUP-003,Supplier C,MN-5544,2026-02-06T00:00:00Z,2026-02-14T00:00:00Z,200,198,8,2,WH-01
PO11660,SUP-001,Supplier A,BR-2208,2024-08-29T00:00:00Z,2024-09-06T00:00:00Z,291,282,8,9,WH-03
PO11661,SUP-002,Supplier B,ZX-9910,2025-12-31T00:00:00Z,2026-01-09T00:00:00Z,229,222,9,7,WH-01
PO11662,SUP-001,Supplier A,ZX-9910,2025-08-10T00:00:00Z,2025-08-17T00:00:00Z,252,248,7,4,WH-01
PO11663,SUP-001,Supplier A,AX-4312,2025-11-11T00:00:00Z,2025-11-21T00:00:00Z,286,250,10,36,WH-01
PO11664,SUP-003,Supplier C,ZX-9910,2025-09-03T00:00:00Z,2025-09-11T00:00:00Z,286,249,8,37,WH-01
PO11665,SUP-001,Supplier A,AX-4312,2026-02-21T00:00:00Z,2026-02-26T00:00:00Z,122,121,5,1,WH-01
PO11666,SUP-002,Supplier B,ZX-9910,2026-01-17T00:00:00Z,2026-01-18T00:00:00Z,237,208,1,29,WH-01
PO11667,SUP-002,Supplier B,ZX-9910,2024-10-23T00:00:00Z,2024-11-03T00:00:00Z,157,146,11,11,WH-01
PO11668,SUP-002,Supplier B,CL-7781,2025-01-10T00:00:00Z,2025-01-17T00:00:00Z,139,127,7,12,WH-01
PO11669,SUP-002,Supplier B,AX-4312,2025-09-26T00:00:00Z,2025-10-07T00:00:00Z,269,240,11,29,WH-01
PO11670,SUP-003,Supplier C,MN-5544,2024-04-30T00:00:00Z,2024-05-09T00:00:00Z,152,122,9,30,WH-01
PO11671,SUP-002,Supplier B,MN-5544,2025-09-14T00:00:00Z,2025-09-24T00:00:00Z,233,200,10,33,WH-01
PO11672,SUP-002,Supplier B,BR-2208,2024-11-26T00:00:00Z,2024-12-03T00:00:00Z,80,56,7,24,WH-03
PO11673,SUP-001,Supplier A,AX-4312,2024-08-11T00:00:00Z,2024-08-12T00:00:00Z,327,288,1,39,WH-01
PO11674,SUP-002,Supplier B,BR-2208,2025-11-04T00:00:00Z,2025-11-09T00:00:00Z,160,160,5,0,WH-03
PO11675,SUP-001,Supplier A,ZX-9910,2026-01-26T00:00:00Z,2026-01-27T00:00:00Z,298,278,1,20,WH-01
PO11676,SUP-003,Supplier C,MN-5544,2025-03-28T00:00:00Z,2025-03-29T00:00:00Z,71,34,1,37,WH-01
PO11677,SUP-001,Supplier A,BR-2208,2025-09-18T00:00:00Z,2025-09-21T00:00:00Z,257,250,3,7,WH-03
PO11678,SUP-002,Supplier B,MN-5544,2024-09-06T00:00:00Z,2024-09-07T00:00:00Z,66,41,1,25,WH-01
PO11679,SUP-001,Supplier A,AX-4312,2025-04-24T00:00:00Z,2025-04-25T00:00:00Z,215,199,1,16,WH-01
PO11680,SUP-001,Supplier A,CL-7781,2024-08-07T00:00:00Z,2024-08-13T00:00:00Z,212,199,6,13,WH-01
PO11681,SUP-003,Supplier C,ZX-9910,2025-10-23T00:00:00Z,2025-10-31T00:00:00Z,192,166,8,26,WH-01
PO11682,SUP-003,Supplier C,CL-7781,2024-12-27T00:00:00Z,2024-12-28T00:00:00Z,294,260,1,34,WH-01
PO11683,SUP-002,Supplier B,CL-7781,2024-10-17T00:00:00Z,2024-10-23T00:00:00Z,246,225,6,21,WH-01
PO11684,SUP-001,Supplier A,MN-5544,2024-08-01T00:00:00Z,2024-08-11T00:00:00Z,354,332,10,22,WH-01
PO11685,SUP-002,Supplier B,MN-5544,2025-07-28T00:00:00Z,2025-08-06T00:00:00Z,75,71,9,4,WH-01
PO11686,SUP-001,Supplier A,BR-2208,2024-11-09T00:00:00Z,2024-11-19T00:00:00Z,69,64,10,5,WH-03
PO11687,SUP-002,Supplier B,MN-5544,2025-06-01T00:00:00Z,2025-06-07T00:00:00Z,108,91,6,17,WH-02
PO11688,SUP-001,Supplier A,CL-7781,2024-05-09T00:00:00Z,2024-05-13T00:00:00Z,322,309,4,13,WH-02
PO11689,SUP-001,Supplier A,ZX-9910,2025-10-07T00:00:00Z,2025-10-14T00:00:00Z,93,79,7,14,WH-02
PO11690,SUP-001,Supplier A,CL-7781,2025-08-06T00:00:00Z,2025-08-09T00:00:00Z,112,78,3,34,WH-02
PO11691,SUP-001,Supplier A,MN-5544,2025-08-14T00:00:00Z,2025-08-15T00:00:00Z,149,115,1,34,WH-02
PO11692,SUP-001,Supplier A,AX-4312,2024-05-17T00:00:00Z,2024-05-27T00:00:00Z,93,54,10,39,WH-01
PO11693,SUP-001,Supplier A,CL-7781,2025-09-01T00:00:00Z,2025-09-09T00:00:00Z,366,350,8,16,WH-01
PO11694,SUP-003,Supplier C,CL-7781,2024-05-08T00:00:00Z,2024-05-15T00:00:00Z,99,99,7,0,WH-01
PO11695,SUP-003,Supplier C,AX-4312,2025-12-09T00:00:00Z,2025-12-12T00:00:00Z,337,302,3,35,WH-01
PO11696,SUP-001,Supplier A,MN-5544,2025-07-02T00:00:00Z,2025-07-08T00:00:00Z,363,350,6,13,WH-01
PO11697,SUP-002,Supplier B,BR-2208,2024-06-02T00:00:00Z,2024-06-07T00:00:00Z,288,285,5,3,WH-03
PO11698,SUP-003,Supplier C,ZX-9910,2025-08-01T00:00:00Z,2025-08-09T00:00:00Z,236,221,8,15,WH-01
PO11699,SUP-002,Supplier B,MN-5544,2025-11-04T00:00:00Z,2025-11-08T00:00:00Z,395,368,4,27,WH-01
PO11700,SUP-002,Supplier B,ZX-9910,2024-05-22T00:00:00Z,2024-05-24T00:00:00Z,336,334,2,2,WH-01
PO11701,SUP-002,Supplier B,CL-7781,2024-11-01T00:00:00Z,2024-11-07T00:00:00Z,185,162,6,23,WH-01
PO11702,SUP-002,Supplier B,ZX-9910,2025-05-05T00:00:00Z,2025-05-16T00:00:00Z,208,200,11,8,WH-01
PO11703,SUP-003,Supplier C,AX-4312,2025-05-08T00:00:00Z,2025-05-15T00:00:00Z,94,93,7,1,WH-01
PO11704,SUP-001,Supplier A,BR-2208,2025-01-27T00:00:00Z,2025-02-04T00:00:00Z,120,82,8,38,WH-03
PO11705,SUP-002,Supplier B,CL-7781,2025-05-19T00:00:00Z,2025-05-29T00:00:00Z,174,159,10,15,WH-01
PO11706,SUP-003,Supplier C,ZX-9910,2024-04-17T00:00:00Z,2024-04-20T00:00:00Z,335,326,3,9,WH-01
PO11707,SUP-003,Supplier C,CL-7781,2024-03-28T00:00:00Z,2024-04-03T00:00:00Z,195,191,6,4,WH-01
PO11708,SUP-002,Supplier B,AX-4312,2024-05-06T00:00:00Z,2024-05-11T00:00:00Z,270,232,5,38,WH-01
PO11709,SUP-002,Supplier B,MN-5544,2025-12-08T00:00:00Z,2025-12-10T00:00:00Z,220,198,2,22,WH-01
PO11710,SUP-001,Supplier A,CL-7781,2024-11-15T00:00:00Z,2024-11-20T00:00:00Z,399,394,5,5,WH-01
PO11711,SUP-001,Supplier A,BR-2208,2025-03-02T00:00:00Z,2025-03-10T00:00:00Z,171,168,8,3,WH-03
PO11712,SUP-001,Supplier A,AX-4312,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,55,24,7,31,WH-01
PO11713,SUP-001,Supplier A,CL-7781,2025-10-17T00:00:00Z,2025-10-27T00:00:00Z,195,181,10,14,WH-01
PO11714,SUP-002,Supplier B,BR-2208,2024-10-02T00:00:00Z,2024-10-10T00:00:00Z,145,137,8,8,WH-03
PO11715,SUP-002,Supplier B,ZX-9910,2026-01-14T00:00:00Z,2026-01-19T00:00:00Z,251,232,5,19,WH-01
PO11716,SUP-002,Supplier B,MN-5544,2025-02-15T00:00:00Z,2025-02-21T00:00:00Z,161,159,6,2,WH-01
PO11717,SUP-001,Supplier A,CL-7781,2024-08-24T00:00:00Z,2024-09-03T00:00:00Z,188,172,10,16,WH-01
PO11718,SUP-003,Supplier C,CL-7781,2025-08-30T00:00:00Z,2025-09-03T00:00:00Z,386,368,4,18,WH-01
PO11719,SUP-001,Supplier A,BR-2208,2025-04-11T00:00:00Z,2025-04-16T00:00:00Z,263,258,5,5,WH-03
PO11720,SUP-002,Supplier B,CL-7781,2026-01-08T00:00:00Z,2026-01-11T00:00:00Z,71,71,3,0,WH-01
PO11721,SUP-002,Supplier B,BR-2208,2025-02-28T00:00:00Z,2025-03-04T00:00:00Z,199,189,4,10,WH-03
PO11722,SUP-002,Supplier B,BR-2208,2024-05-05T00:00:00Z,2024-05-16T00:00:00Z,52,44,11,8,WH-03
PO11723,SUP-002,Supplier B,MN-5544,2024-11-20T00:00:00Z,2024-11-27T00:00:00Z,319,287,7,32,WH-01
PO11724,SUP-002,Supplier B,MN-5544,2025-01-15T00:00:00Z,2025-01-17T00:00:00Z,162,154,2,8,WH-01
PO11725,SUP-002,Supplier B,CL-7781,2024-05-31T00:00:00Z,2024-06-07T00:00:00Z,251,233,7,18,WH-01
PO11726,SUP-002,Supplier B,ZX-9910,2024-05-04T00:00:00Z,2024-05-09T00:00:00Z,96,74,5,22,WH-01
PO11727,SUP-001,Supplier A,AX-4312,2024-07-18T00:00:00Z,2024-07-27T00:00:00Z,286,262,9,24,WH-01
PO11728,SUP-002,Supplier B,MN-5544,2024-11-17T00:00:00Z,2024-11-27T00:00:00Z,255,226,10,29,WH-01
PO11729,SUP-002,Supplier B,AX-4312,2024-04-07T00:00:00Z,2024-04-14T00:00:00Z,176,152,7,24,WH-01
PO11730,SUP-002,Supplier B,BR-2208,2025-01-22T00:00:00Z,2025-01-25T00:00:00Z,165,132,3,33,WH-03
PO11731,SUP-002,Supplier B,BR-2208,2025-06-27T00:00:00Z,2025-07-07T00:00:00Z,148,138,10,10,WH-03
PO11732,SUP-002,Supplier B,AX-4312,2025-07-21T00:00:00Z,2025-08-01T00:00:00Z,134,114,11,20,WH-01
PO11733,SUP-002,Supplier B,BR-2208,2025-03-22T00:00:00Z,2025-03-28T00:00:00Z,222,216,6,6,WH-03
PO11734,SUP-001,Supplier A,CL-7781,2024-05-20T00:00:00Z,2024-05-27T00:00:00Z,258,257,7,1,WH-01
PO11735,SUP-003,Supplier C,MN-5544,2025-07-29T00:00:00Z,2025-08-07T00:00:00Z,347,330,9,17,WH-01
PO11736,SUP-002,Supplier B,ZX-9910,2024-12-23T00:00:00Z,2024-12-29T00:00:00Z,380,365,6,15,WH-01
PO11737,SUP-002,Supplier B,MN-5544,2024-09-16T00:00:00Z,2024-09-17T00:00:00Z,292,275,1,17,WH-01
PO11738,SUP-003,Supplier C,BR-2208,2025-03-25T00:00:00Z,2025-03-28T00:00:00Z,236,211,3,25,WH-03
PO11739,SUP-001,Supplier A,CL-7781,2025-06-02T00:00:00Z,2025-06-08T00:00:00Z,288,277,6,11,WH-01
PO11740,SUP-001,Supplier A,CL-7781,2025-01-16T00:00:00Z,2025-01-20T00:00:00Z,295,294,4,1,WH-01
PO11741,SUP-003,Supplier C,ZX-9910,2025-03-18T00:00:00Z,2025-03-28T00:00:00Z,364,338,10,26,WH-01
PO11742,SUP-001,Supplier A,ZX-9910,2025-03-27T00:00:00Z,2025-04-07T00:00:00Z,128,121,11,7,WH-01
PO11743,SUP-002,Supplier B,BR-2208,2024-07-08T00:00:00Z,2024-07-15T00:00:00Z,240,201,7,39,WH-03
PO11744,SUP-003,Supplier C,ZX-9910,2025-03-06T00:00:00Z,2025-03-17T00:00:00Z,66,50,11,16,WH-01
PO11745,SUP-001,Supplier A,CL-7781,2025-03-16T00:00:00Z,2025-03-24T00:00:00Z,341,321,8,20,WH-01
PO11746,SUP-003,Supplier C,AX-4312,2024-03-14T00:00:00Z,2024-03-22T00:00:00Z,374,349,8,25,WH-01
PO11747,SUP-002,Supplier B,AX-4312,2024-12-10T00:00:00Z,2024-12-14T00:00:00Z,333,305,4,28,WH-01
PO11748,SUP-002,Supplier B,CL-7781,2024-10-10T00:00:00Z,2024-10-15T00:00:00Z,200,185,5,15,WH-01
PO11749,SUP-001,Supplier A,MN-5544,2024-06-28T00:00:00Z,2024-07-08T00:00:00Z,120,84,10,36,WH-01
PO11750,SUP-002,Supplier B,MN-5544,2025-07-18T00:00:00Z,2025-07-21T00:00:00Z,277,259,3,18,WH-01
PO11751,SUP-002,Supplier B,MN-5544,2025-04-25T00:00:00Z,2025-05-05T00:00:00Z,70,34,10,36,WH-01
PO11752,SUP-003,Supplier C,BR-2208,2025-04-19T00:00:00Z,2025-04-30T00:00:00Z,360,332,11,28,WH-03
PO11753,SUP-003,Supplier C,MN-5544,2025-03-24T00:00:00Z,2025-03-28T00:00:00Z,330,325,4,5,WH-01
PO11754,SUP-002,Supplier B,CL-7781,2024-11-23T00:00:00Z,2024-11-27T00:00:00Z,273,258,4,15,WH-01
PO11755,SUP-001,Supplier A,CL-7781,2024-09-23T00:00:00Z,2024-09-25T00:00:00Z,79,61,2,18,WH-01
PO11756,SUP-001,Supplier A,AX-4312,2025-05-03T00:00:00Z,2025-05-10T00:00:00Z,83,71,7,12,WH-01
PO11757,SUP-002,Supplier B,BR-2208,2025-09-20T00:00:00Z,2025-10-01T00:00:00Z,367,339,11,28,WH-03
PO11758,SUP-002,Supplier B,ZX-9910,2024-12-22T00:00:00Z,2024-12-26T00:00:00Z,71,36,4,35,WH-01
PO11759,SUP-002,Supplier B,CL-7781,2024-03-28T00:00:00Z,2024-04-06T00:00:00Z,280,262,9,18,WH-01
PO11760,SUP-002,Supplier B,BR-2208,2024-05-19T00:00:00Z,2024-05-25T00:00:00Z,119,105,6,14,WH-03
PO11761,SUP-001,Supplier A,CL-7781,2024-05-16T00:00:00Z,2024-05-25T00:00:00Z,197,189,9,8,WH-01
PO11762,SUP-003,Supplier C,ZX-9910,2025-02-08T00:00:00Z,2025-02-12T00:00:00Z,99,82,4,17,WH-01
PO11763,SUP-002,Supplier B,ZX-9910,2024-09-28T00:00:00Z,2024-10-03T00:00:00Z,392,382,5,10,WH-01
PO11764,SUP-001,Supplier A,MN-5544,2024-06-09T00:00:00Z,2024-06-14T00:00:00Z,327,324,5,3,WH-01
PO11765,SUP-001,Supplier A,MN-5544,2025-05-13T00:00:00Z,2025-05-15T00:00:00Z,126,118,2,8,WH-01
PO11766,SUP-002,Supplier B,CL-7781,2025-07-17T00:00:00Z,2025-07-27T00:00:00Z,144,138,10,6,WH-01
PO11767,SUP-001,Supplier A,ZX-9910,2025-04-29T00:00:00Z,2025-05-03T00:00:00Z,196,167,4,29,WH-01
PO11768,SUP-001,Supplier A,CL-7781,2024-07-27T00:00:00Z,2024-07-30T00:00:00Z,390,360,3,30,WH-01
PO11769,SUP-002,Supplier B,CL-7781,2025-03-01T00:00:00Z,2025-03-04T00:00:00Z,144,113,3,31,WH-01
PO11770,SUP-001,Supplier A,CL-7781,2025-08-31T00:00:00Z,2025-09-02T00:00:00Z,236,227,2,9,WH-01
PO11771,SUP-002,Supplier B,ZX-9910,2024-05-05T00:00:00Z,2024-05-07T00:00:00Z,243,220,2,23,WH-01
PO11772,SUP-003,Supplier C,AX-4312,2024-09-30T00:00:00Z,2024-10-01T00:00:00Z,193,178,1,15,WH-01
PO11773,SUP-001,Supplier A,AX-4312,2025-05-23T00:00:00Z,2025-05-30T00:00:00Z,294,264,7,30,WH-01
PO11774,SUP-001,Supplier A,ZX-9910,2025-07-09T00:00:00Z,2025-07-20T00:00:00Z,137,137,11,0,WH-01
PO11775,SUP-001,Supplier A,ZX-9910,2024-12-30T00:00:00Z,2025-01-10T00:00:00Z,390,387,11,3,WH-01
PO11776,SUP-002,Supplier B,MN-5544,2026-01-25T00:00:00Z,2026-02-01T00:00:00Z,355,344,7,11,WH-01
PO11777,SUP-001,Supplier A,BR-2208,2024-05-29T00:00:00Z,2024-05-30T00:00:00Z,274,264,1,10,WH-03
PO11778,SUP-001,Supplier A,MN-5544,2024-05-20T00:00:00Z,2024-05-21T00:00:00Z,96,69,1,27,WH-01
PO11779,SUP-002,Supplier B,BR-2208,2024-05-24T00:00:00Z,2024-05-29T00:00:00Z,155,149,5,6,WH-03
PO11780,SUP-002,Supplier B,BR-2208,2025-08-27T00:00:00Z,2025-08-29T00:00:00Z,155,132,2,23,WH-03
PO11781,SUP-002,Supplier B,BR-2208,2024-05-24T00:00:00Z,2024-05-28T00:00:00Z,157,139,4,18,WH-03
PO11782,SUP-002,Supplier B,AX-4312,2025-05-18T00:00:00Z,2025-05-28T00:00:00Z,345,335,10,10,WH-01
PO11783,SUP-002,Supplier B,MN-5544,2026-02-09T00:00:00Z,2026-02-12T00:00:00Z,61,59,3,2,WH-01
PO11784,SUP-001,Supplier A,AX-4312,2025-06-26T00:00:00Z,2025-07-06T00:00:00Z,332,331,10,1,WH-01
PO11785,SUP-002,Supplier B,AX-4312,2025-10-04T00:00:00Z,2025-10-05T00:00:00Z,193,192,1,1,WH-01
PO11786,SUP-003,Supplier C,MN-5544,2025-02-21T00:00:00Z,2025-02-27T00:00:00Z,79,60,6,19,WH-01
PO11787,SUP-002,Supplier B,ZX-9910,2025-04-25T00:00:00Z,2025-05-01T00:00:00Z,333,309,6,24,WH-01
PO11788,SUP-002,Supplier B,AX-4312,2025-08-19T00:00:00Z,2025-08-29T00:00:00Z,347,308,10,39,WH-01
PO11789,SUP-003,Supplier C,AX-4312,2025-09-29T00:00:00Z,2025-09-30T00:00:00Z,382,346,1,36,WH-01
PO11790,SUP-002,Supplier B,ZX-9910,2024-08-23T00:00:00Z,2024-08-29T00:00:00Z,257,236,6,21,WH-01
PO11791,SUP-002,Supplier B,MN-5544,2025-08-28T00:00:00Z,2025-09-06T00:00:00Z,291,265,9,26,WH-01
PO11792,SUP-001,Supplier A,ZX-9910,2024-04-21T00:00:00Z,2024-04-30T00:00:00Z,385,352,9,33,WH-01
PO11793,SUP-001,Supplier A,CL-7781,2024-11-03T00:00:00Z,2024-11-13T00:00:00Z,138,137,10,1,WH-01
PO11794,SUP-003,Supplier C,BR-2208,2025-10-17T00:00:00Z,2025-10-25T00:00:00Z,122,111,8,11,WH-03
PO11795,SUP-003,Supplier C,AX-4312,2025-07-21T00:00:00Z,2025-07-31T00:00:00Z,250,241,10,9,WH-01
PO11796,SUP-002,Supplier B,CL-7781,2025-01-30T00:00:00Z,2025-02-08T00:00:00Z,275,256,9,19,WH-01
PO11797,SUP-003,Supplier C,MN-5544,2025-12-27T00:00:00Z,2026-01-03T00:00:00Z,109,108,7,1,WH-01
PO11798,SUP-002,Supplier B,CL-7781,2025-12-11T00:00:00Z,2025-12-12T00:00:00Z,173,138,1,35,WH-01
PO11799,SUP-002,Supplier B,AX-4312,2024-11-26T00:00:00Z,2024-12-04T00:00:00Z,208,195,8,13,WH-01
PO11800,SUP-001,Supplier A,BR-2208,2024-08-18T00:00:00Z,2024-08-20T00:00:00Z,334,320,2,14,WH-03
PO11801,SUP-001,Supplier A,CL-7781,2025-08-09T00:00:00Z,2025-08-14T00:00:00Z,205,186,5,19,WH-01
PO11802,SUP-002,Supplier B,CL-7781,2025-04-21T00:00:00Z,2025-04-28T00:00:00Z,329,309,7,20,WH-01
PO11803,SUP-003,Supplier C,BR-2208,2024-12-28T00:00:00Z,2025-01-07T00:00:00Z,159,146,10,13,WH-03
PO11804,SUP-003,Supplier C,CL-7781,2024-07-13T00:00:00Z,2024-07-18T00:00:00Z,195,172,5,23,WH-01
PO11805,SUP-002,Supplier B,MN-5544,2025-07-16T00:00:00Z,2025-07-18T00:00:00Z,177,166,2,11,WH-01
PO11806,SUP-003,Supplier C,ZX-9910,2024-11-18T00:00:00Z,2024-11-24T00:00:00Z,85,50,6,35,WH-01
PO11807,SUP-002,Supplier B,AX-4312,2025-09-29T00:00:00Z,2025-10-05T00:00:00Z,255,240,6,15,WH-01
PO11808,SUP-002,Supplier B,CL-7781,2024-04-05T00:00:00Z,2024-04-09T00:00:00Z,266,235,4,31,WH-01
PO11809,SUP-002,Supplier B,BR-2208,2024-05-22T00:00:00Z,2024-05-23T00:00:00Z,213,194,1,19,WH-03
PO11810,SUP-003,Supplier C,BR-2208,2025-11-28T00:00:00Z,2025-11-30T00:00:00Z,343,341,2,2,WH-03
PO11811,SUP-001,Supplier A,ZX-9910,2025-10-25T00:00:00Z,2025-11-01T00:00:00Z,172,157,7,15,WH-01
PO11812,SUP-001,Supplier A,ZX-9910,2025-03-06T00:00:00Z,2025-03-17T00:00:00Z,198,159,11,39,WH-01
PO11813,SUP-003,Supplier C,CL-7781,2025-05-14T00:00:00Z,2025-05-17T00:00:00Z,280,250,3,30,WH-01
PO11814,SUP-001,Supplier A,BR-2208,2024-05-09T00:00:00Z,2024-05-15T00:00:00Z,386,364,6,22,WH-03
PO11815,SUP-002,Supplier B,MN-5544,2025-12-12T00:00:00Z,2025-12-19T00:00:00Z,95,64,7,31,WH-01
PO11816,SUP-001,Supplier A,ZX-9910,2025-05-06T00:00:00Z,2025-05-07T00:00:00Z,218,185,1,33,WH-01
PO11817,SUP-003,Supplier C,AX-4312,2025-07-14T00:00:00Z,2025-07-19T00:00:00Z,158,132,5,26,WH-01
PO11818,SUP-003,Supplier C,BR-2208,2025-12-10T00:00:00Z,2025-12-14T00:00:00Z,392,353,4,39,WH-03
PO11819,SUP-002,Supplier B,ZX-9910,2024-05-06T00:00:00Z,2024-05-17T00:00:00Z,255,241,11,14,WH-01
PO11820,SUP-001,Supplier A,BR-2208,2025-03-27T00:00:00Z,2025-04-07T00:00:00Z,294,264,11,30,WH-03
PO11821,SUP-002,Supplier B,ZX-9910,2024-12-23T00:00:00Z,2024-12-26T00:00:00Z,322,295,3,27,WH-01
PO11822,SUP-002,Supplier B,BR-2208,2025-12-30T00:00:00Z,2026-01-02T00:00:00Z,159,137,3,22,WH-03
PO11823,SUP-002,Supplier B,AX-4312,2024-09-23T00:00:00Z,2024-10-01T00:00:00Z,300,281,8,19,WH-01
PO11824,SUP-002,Supplier B,BR-2208,2025-08-03T00:00:00Z,2025-08-06T00:00:00Z,182,174,3,8,WH-03
PO11825,SUP-002,Supplier B,AX-4312,2024-12-17T00:00:00Z,2024-12-23T00:00:00Z,144,123,6,21,WH-01
PO11826,SUP-003,Supplier C,CL-7781,2024-05-28T00:00:00Z,2024-05-30T00:00:00Z,374,348,2,26,WH-01
PO11827,SUP-003,Supplier C,ZX-9910,2025-09-04T00:00:00Z,2025-09-13T00:00:00Z,121,121,9,0,WH-01
PO11828,SUP-002,Supplier B,CL-7781,2025-06-18T00:00:00Z,2025-06-22T00:00:00Z,392,361,4,31,WH-01
PO11829,SUP-003,Supplier C,AX-4312,2024-11-07T00:00:00Z,2024-11-18T00:00:00Z,103,80,11,23,WH-01
PO11830,SUP-001,Supplier A,AX-4312,2024-09-04T00:00:00Z,2024-09-15T00:00:00Z,103,78,11,25,WH-01
PO11831,SUP-001,Supplier A,CL-7781,2024-12-03T00:00:00Z,2024-12-06T00:00:00Z,69,67,3,2,WH-01
PO11832,SUP-003,Supplier C,ZX-9910,2025-03-08T00:00:00Z,2025-03-09T00:00:00Z,107,107,1,0,WH-01
PO11833,SUP-001,Supplier A,BR-2208,2026-01-05T00:00:00Z,2026-01-06T00:00:00Z,243,215,1,28,WH-03
PO11834,SUP-002,Supplier B,CL-7781,2025-07-29T00:00:00Z,2025-08-02T00:00:00Z,375,368,4,7,WH-01
PO11835,SUP-002,Supplier B,ZX-9910,2025-07-19T00:00:00Z,2025-07-22T00:00:00Z,210,208,3,2,WH-01
PO11836,SUP-003,Supplier C,BR-2208,2024-07-31T00:00:00Z,2024-08-03T00:00:00Z,246,220,3,26,WH-03
PO11837,SUP-001,Supplier A,BR-2208,2024-08-05T00:00:00Z,2024-08-09T00:00:00Z,158,139,4,19,WH-03
PO11838,SUP-002,Supplier B,ZX-9910,2025-11-21T00:00:00Z,2025-11-30T00:00:00Z,216,213,9,3,WH-01
PO11839,SUP-001,Supplier A,BR-2208,2025-02-14T00:00:00Z,2025-02-17T00:00:00Z,324,287,3,37,WH-03
PO11840,SUP-003,Supplier C,CL-7781,2026-02-09T00:00:00Z,2026-02-20T00:00:00Z,222,210,11,12,WH-01
PO11841,SUP-002,Supplier B,BR-2208,2024-05-22T00:00:00Z,2024-05-31T00:00:00Z,135,108,9,27,WH-03
